Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-06-25 00:00:00-04:00,32.70585530489049,32.86510459768011,31.401999109873657,31.909608840942383,24352900,0.0,0.0
2012-06-26 00:00:00-04:00,32.536656050040555,33.283137942443965,32.3475486708142,32.944732666015625,24858700,0.0,0.0
2012-06-27 00:00:00-04:00,32.3077322815222,32.74567071285658,31.75035972040847,32.07881164550781,28568000,0.0,0.0
2012-06-28 00:00:00-04:00,31.810076445863388,32.03899707260413,30.755049380465774,31.212892532348633,17713300,0.0,0.0
2012-06-29 00:00:00-04:00,31.770266154746842,31.839937487140357,30.61570776490779,30.954113006591797,19526900,0.0,0.0
2012-07-02 00:00:00-04:00,31.103409768401885,31.581157686828185,30.406692630229095,30.625661849975586,14122000,0.0,0.0
2012-07-03 00:00:00-04:00,30.76500174508388,31.292516210630207,30.655517145079603,31.05364227294922,8763600,0.0,0.0
2012-07-05 00:00:00-04:00,31.173082166266834,31.481627470145547,30.874490181661827,31.322378158569336,10032100,0.0,0.0
2012-07-06 00:00:00-04:00,31.292520918783296,31.750362226956582,31.113364963967108,31.581159591674805,10945600,0.0,0.0
2012-07-09 00:00:00-04:00,31.949417418779614,32.72576102151656,31.839934719563963,32.01908874511719,17785200,0.0,0.0
2012-07-10 00:00:00-04:00,32.27787592642813,32.32764062439512,31.013832854690623,31.322378158569336,14269500,0.0,0.0
2012-07-11 00:00:00-04:00,31.33232822250113,31.411952870016453,30.406690508634636,30.82472038269043,13030300,0.0,0.0
2012-07-12 00:00:00-04:00,30.555991223979227,31.252706479897046,30.45645993073339,30.66547393798828,11300700,0.0,0.0
2012-07-13 00:00:00-04:00,30.89439582069791,30.924253879151504,30.416646003024148,30.575895309448242,8108300,0.0,0.0
2012-07-16 00:00:00-04:00,30.356928698784483,30.356928698784483,28.07766986229875,28.117483139038086,24672100,0.0,0.0
2012-07-17 00:00:00-04:00,28.3464008888302,28.455885490275406,27.022639946925175,27.95823097229004,30438600,0.0,0.0
2012-07-18 00:00:00-04:00,28.177201255052022,29.152605656186616,28.017951944336485,28.97344970703125,16841800,0.0,0.0
2012-07-19 00:00:00-04:00,29.272042596809303,29.361620574161925,28.49570075922045,28.86396598815918,13685100,0.0,0.0
2012-07-20 00:00:00-04:00,28.86396552235255,29.33176014222129,28.5852782752639,28.625091552734375,11869100,0.0,0.0
2012-07-23 00:00:00-04:00,27.988091326549995,28.8639624554178,27.87860672354101,28.615135192871094,12390700,0.0,0.0
2012-07-24 00:00:00-04:00,28.684808801166902,29.31185461569763,27.96818691153329,28.316545486450195,11539800,0.0,0.0
2012-07-25 00:00:00-04:00,28.25682526796439,29.35166567804265,27.94827997276829,29.202369689941406,17230200,0.0,0.0
2012-07-26 00:00:00-04:00,27.619826387944194,28.09757428065987,26.604610692122346,26.724048614501953,64597400,0.0,0.0
2012-07-27 00:00:00-04:00,23.081220349026175,24.424888117822043,22.17548914971671,23.598779678344727,123102300,0.0,0.0
2012-07-30 00:00:00-04:00,23.887419795576715,23.927233073135426,22.92197059559672,23.041406631469727,29285900,0.0,0.0
2012-07-31 00:00:00-04:00,23.260374899676656,23.260374899676656,21.508630625941702,21.6081600189209,56179400,0.0,0.0
2012-08-01 00:00:00-04:00,21.39914546575802,21.478770117136413,20.742241617285938,20.782052993774414,44604400,0.0,0.0
2012-08-02 00:00:00-04:00,20.672568543390888,20.742239870178423,19.72702422681392,19.945993423461914,56374500,0.0,0.0
2012-08-03 00:00:00-04:00,20.26449458129785,22.056050263629622,19.80665139236323,20.991069793701172,80647000,0.0,0.0
2012-08-06 00:00:00-04:00,21.289662281693936,22.04609746956658,21.200084305603653,21.817176818847656,27778900,0.0,0.0
2012-08-07 00:00:00-04:00,22.09586565132162,22.344692958663522,20.403839202036004,20.622806549072266,36782900,0.0,0.0
2012-08-08 00:00:00-04:00,20.612853228970387,21.05078982144461,20.125151934388462,20.622806549072266,29537400,0.0,0.0
2012-08-09 00:00:00-04:00,20.652665009031537,21.070694930933538,20.513322334531388,20.91144561767578,15610700,0.0,0.0
2012-08-10 00:00:00-04:00,21.309569800031372,21.717646419774397,21.030882540869605,21.707693099975586,25794700,0.0,0.0
2012-08-13 00:00:00-04:00,22.04609552940136,22.344689389558425,21.299613726610783,21.498676300048828,24973100,0.0,0.0
2012-08-14 00:00:00-04:00,21.309568109733018,21.49867737410678,20.155009682274827,20.284399032592773,39308800,0.0,0.0
2012-08-15 00:00:00-04:00,20.54318091109563,21.30956943693051,20.304306935199353,21.100555419921875,47861100,0.0,0.0
2012-08-16 00:00:00-04:00,20.344118405884917,20.383929782462413,19.597636585642775,19.776792526245117,157565300,0.0,0.0
2012-08-17 00:00:00-04:00,19.9161357921421,19.9858071270537,18.910873349442504,18.96063804626465,129293400,0.0,0.0
2012-08-20 00:00:00-04:00,18.96063804228687,20.03557181967256,18.66204606461365,19.916135787963867,101186600,0.0,0.0
2012-08-21 00:00:00-04:00,19.488153602608794,19.88627689358312,19.000452333865045,19.07012367248535,70640600,0.0,0.0
2012-08-22 00:00:00-04:00,19.269183641230345,19.43838625413624,18.871058506109648,19.34880828857422,49892200,0.0,0.0
2012-08-23 00:00:00-04:00,19.40852629948179,19.63744692329525,19.269183641230345,19.34880828857422,32813700,0.0,0.0
2012-08-24 00:00:00-04:00,19.42843526821765,19.587684582022586,19.159701339271237,19.318950653076172,29622200,0.0,0.0
2012-08-27 00:00:00-04:00,19.398574471784407,19.438387747716128,19.010404523457535,19.060169219970703,20704000,0.0,0.0
2012-08-28 00:00:00-04:00,19.01040505514997,19.2890904008605,18.861109063033396,19.249279022216797,25417000,0.0,0.0
2012-08-29 00:00:00-04:00,19.229369980623492,19.289087990326927,18.98054272539099,19.01040267944336,16124700,0.0,0.0
2012-08-30 00:00:00-04:00,19.179606069076197,19.35876200387505,18.970590179010408,19.000450134277344,30647500,0.0,0.0
2012-08-31 00:00:00-04:00,18.592375175703168,18.61228181426596,17.945424609624734,17.975282669067383,58764200,0.0,0.0
2012-09-04 00:00:00-04:00,17.99519010921123,18.184299387178395,17.467675554208764,17.646831512451172,46622400,0.0,0.0
2012-09-05 00:00:00-04:00,18.184298328039787,18.662046256592184,18.094720354136022,18.492843627929688,60781800,0.0,0.0
2012-09-06 00:00:00-04:00,18.652093986768538,19.16965522101779,18.632187347358578,18.871061325073242,46066500,0.0,0.0
2012-09-07 00:00:00-04:00,19.01040434366939,19.32890295450508,18.691905732833703,18.890966415405273,36371700,0.0,0.0
2012-09-10 00:00:00-04:00,18.970588952760796,19.109933503264617,18.462981136442693,18.72176170349121,24797800,0.0,0.0
2012-09-11 00:00:00-04:00,18.831249741683774,19.488153647919127,18.76157840290148,19.338857650756836,50508200,0.0,0.0
2012-09-12 00:00:00-04:00,20.66261691325367,21.0607401691311,20.184869006200756,20.831819534301758,121584000,0.0,0.0
2012-09-13 00:00:00-04:00,20.86167745985652,21.37923863841973,20.513320799671106,20.612850189208984,65041600,0.0,0.0
2012-09-14 00:00:00-04:00,21.030881211142763,21.976425649827434,20.80196056544909,21.896800994873047,72819800,0.0,0.0
2012-09-17 00:00:00-04:00,22.56365519132621,22.64327983569149,21.399143580983168,21.419050216674805,50667600,0.0,0.0
2012-09-18 00:00:00-04:00,21.498678256591184,21.87689490246237,21.2697576051849,21.767412185668945,36760500,0.0,0.0
2012-09-19 00:00:00-04:00,21.8868469217499,23.26037454539997,21.66787960276866,23.180749893188477,78782800,0.0,0.0
2012-09-20 00:00:00-04:00,22.91201487412492,23.13098218253674,22.43426698391657,22.484031677246094,57248900,0.0,0.0
2012-09-21 00:00:00-04:00,22.86224836089875,23.130982261964242,22.49398507283244,22.752765655517578,51218100,0.0,0.0
2012-09-24 00:00:00-04:00,21.677834012537687,21.876894703883472,20.264494940855958,20.69247817993164,79106500,0.0,0.0
2012-09-25 00:00:00-04:00,21.100554238433045,21.11050565910344,20.12514985180399,20.18486976623535,46291700,0.0,0.0
2012-09-26 00:00:00-04:00,20.055478862919166,20.68252468646262,19.7071202829952,20.52327537536621,38271900,0.0,0.0
2012-09-27 00:00:00-04:00,20.891539068267516,20.90149238768889,20.065432540309207,20.224681854248047,30215900,0.0,0.0
2012-09-28 00:00:00-04:00,20.473508293149866,21.84703594175367,20.403836958499227,21.558395385742188,65486000,0.0,0.0
2012-10-01 00:00:00-04:00,21.97642642699873,22.48403433218449,21.628067837353413,21.88684844970703,51262700,0.0,0.0
2012-10-02 00:00:00-04:00,21.976427596326115,22.384504226411746,21.71764697020323,22.165536880493164,29341400,0.0,0.0
2012-10-03 00:00:00-04:00,22.195390848672417,22.384500097961393,21.69773632831293,21.727596282958984,32000100,0.0,0.0
2012-10-04 00:00:00-04:00,22.215301619540867,22.29492628168109,21.309570375795193,21.84703826904297,46892100,0.0,0.0
2012-10-05 00:00:00-04:00,21.38918976199561,21.528532411769785,20.78205067643461,20.81191062927246,40529300,0.0,0.0
2012-10-08 00:00:00-04:00,20.30430793762207,20.65266654823652,20.065433949932597,20.30430793762207,32236700,0.0,0.0
2012-10-09 00:00:00-04:00,20.294352534488972,20.453601843269936,19.876322624338567,20.135103225708008,27161800,0.0,0.0
2012-10-10 00:00:00-04:00,19.83650925837728,19.846462576478782,19.358761379913123,19.547868728637695,39321800,0.0,0.0
2012-10-11 00:00:00-04:00,19.786741780222147,19.86636642306082,19.518009797142394,19.657352447509766,21817300,0.0,0.0
2012-10-12 00:00:00-04:00,19.657356942504578,19.707121643757848,19.388622999572927,19.428436279296875,18809400,0.0,0.0
2012-10-15 00:00:00-04:00,19.587685601389335,19.78674630480408,19.398576319503913,19.428436279296875,20189700,0.0,0.0
2012-10-16 00:00:00-04:00,19.58768295147318,19.597636270057635,19.20946443886956,19.388620376586914,21834700,0.0,0.0
2012-10-17 00:00:00-04:00,19.408526558727488,20.383928976319,19.279137216965903,19.7867431640625,44074500,0.0,0.0
2012-10-18 00:00:00-04:00,19.607590188187036,19.697168159784756,18.801388443807554,18.890966415405273,52157400,0.0,0.0
2012-10-19 00:00:00-04:00,18.910873413085938,18.97059142915379,18.71181082832443,18.910873413085938,34835000,0.0,0.0
2012-10-22 00:00:00-04:00,19.109935992434263,19.3388566359641,18.960638104704675,19.229372024536133,32447300,0.0,0.0
2012-10-23 00:00:00-04:00,19.159700100238506,19.707119343741887,19.010404115501352,19.408527374267578,78381200,0.0,0.0
2012-10-24 00:00:00-04:00,24.016808651525544,24.13624658331698,22.742814170558365,23.121030807495117,228949900,0.0,0.0
2012-10-25 00:00:00-04:00,23.18075116886432,23.20065590921149,22.364596065780308,22.454174041748047,76142000,0.0,0.0
2012-10-26 00:00:00-04:00,22.294923178152498,22.772671084489712,21.777361997086466,21.837081909179688,73175800,0.0,0.0
2012-10-31 00:00:00-04:00,20.72233434512655,21.399144810313235,20.632756377769407,21.010974884033203,99378200,0.0,0.0
2012-11-01 00:00:00-04:00,20.98111480850613,21.339426675880677,20.911443478383607,21.110504150390625,37713900,0.0,0.0
2012-11-02 00:00:00-04:00,21.160273079519488,21.58825632429083,20.971163806582986,21.08064842224121,38344400,0.0,0.0
2012-11-05 00:00:00-05:00,21.00102216205046,21.379238780654337,20.821866222248097,21.150318145751953,31806700,0.0,0.0
2012-11-06 00:00:00-05:00,21.140363390142976,21.26975462605061,20.89153613475278,21.07069206237793,29062700,0.0,0.0
2012-11-07 00:00:00-05:00,20.75219425929927,20.851725544877,20.274446366607823,20.37397575378418,33396800,0.0,0.0
2012-11-08 00:00:00-05:00,20.423741341681374,20.63275532255761,19.886273565025995,19.89622688293457,34254600,0.0,0.0
2012-11-09 00:00:00-05:00,19.86636820373766,19.906181477926186,19.04026174833978,19.11988639831543,42295500,0.0,0.0
2012-11-12 00:00:00-05:00,19.060168535193235,20.07538425416054,18.781483207289483,19.975852966308594,67349200,0.0,0.0
2012-11-13 00:00:00-05:00,19.518010814588447,20.015665332872487,19.468244223719246,19.76683807373047,71775100,0.0,0.0
2012-11-14 00:00:00-05:00,20.005714654427226,22.394456277701764,19.836512019948525,22.25511360168457,229751000,0.0,0.0
2012-11-15 00:00:00-05:00,22.235206429862377,22.394455741037632,21.548442588918128,22.066003799438477,78857700,0.0,0.0
2012-11-16 00:00:00-05:00,22.145627569122162,23.81774716797315,22.07595623557028,23.449481964111328,107182200,0.0,0.0
2012-11-19 00:00:00-05:00,23.847603228379636,24.00685441824514,22.71295155209685,22.812482833862305,85021300,0.0,0.0
2012-11-20 00:00:00-05:00,22.62337865023012,23.787890541117374,22.593520587900784,22.99164390563965,46655300,0.0,0.0
2012-11-21 00:00:00-05:00,23.111075131802377,24.414931335772227,22.941872519751396,24.205915451049805,89862400,0.0,0.0
2012-11-23 00:00:00-05:00,24.46469600395388,24.564227287132475,23.767978920105026,23.88741683959961,29520900,0.0,0.0
2012-11-26 00:00:00-05:00,24.823010192339225,25.967615310249336,24.69361894255025,25.81831932067871,123865000,0.0,0.0
2012-11-27 00:00:00-05:00,25.917851496321983,26.375692799725986,25.340570359749268,26.027334213256836,85760600,0.0,0.0
2012-11-28 00:00:00-05:00,25.818319197982913,26.365738456607538,25.629209932944686,26.23634910583496,49205600,0.0,0.0
2012-11-29 00:00:00-05:00,26.37569176296264,27.390907524172277,26.037286509226096,27.191844940185547,88759700,0.0,0.0
2012-11-30 00:00:00-05:00,27.132125759413483,27.868654251098633,26.634471219215293,27.868654251098633,127049600,0.0,0.0
2012-12-03 00:00:00-05:00,27.86865422168751,28.744525376215357,26.85343850513827,26.913158416748047,123526100,0.0,0.0
2012-12-04 00:00:00-05:00,26.933063044144344,27.629780156165207,26.554846430853942,27.331186294555664,72869200,0.0,0.0
2012-12-05 00:00:00-05:00,27.619828459074256,27.769124449443005,27.132127211388877,27.580015182495117,58976300,0.0,0.0
2012-12-06 00:00:00-05:00,27.55015530393623,27.61982663494683,26.694188898031413,26.84348487854004,46001500,0.0,0.0
2012-12-07 00:00:00-05:00,26.943017834385127,27.649688303566172,26.714097190194703,27.361047744750977,51751900,0.0,0.0
2012-12-10 00:00:00-05:00,27.042550577855128,28.0378597608481,26.97287923878988,27.709407806396484,50608500,0.0,0.0
2012-12-11 00:00:00-05:00,27.938325221366316,28.107527838779706,27.5302486555578,27.84874725341797,77099100,0.0,0.0
2012-12-12 00:00:00-05:00,27.868656293631553,28.00799896761121,27.241612362321526,27.450626373291016,46704200,0.0,0.0
2012-12-13 00:00:00-05:00,27.460578152807283,28.615136554073434,27.30132884907412,28.107528686523438,81051600,0.0,0.0
2012-12-14 00:00:00-05:00,28.047810833233758,28.197106819040457,26.63447183068751,26.684236526489258,91631600,0.0,0.0
2012-12-17 00:00:00-05:00,26.644425986451097,26.87334663177205,26.196536116560956,26.62451934814453,57742500,0.0,0.0
2012-12-18 00:00:00-05:00,26.833533332249864,27.77907776858779,26.77381531578267,27.580015182495117,60512900,0.0,0.0
2012-12-19 00:00:00-05:00,27.699455422996696,28.08762540999554,26.823584147655243,27.28142547607422,61390300,0.0,0.0
2012-12-20 00:00:00-05:00,27.361050206085718,27.470534827678595,27.002738279710247,27.231660842895508,35574800,0.0,0.0
2012-12-21 00:00:00-05:00,26.53494314009682,26.883301740039308,25.9974771588612,26.13681983947754,54555200,0.0,0.0
2012-12-24 00:00:00-05:00,26.37568959895109,26.83353084679458,26.077097645870673,26.803672790527344,28230100,0.0,0.0
2012-12-26 00:00:00-05:00,26.903206109043513,27.052502096874974,26.256253664438038,26.385644912719727,33175400,0.0,0.0
2012-12-27 00:00:00-05:00,26.425455679065156,26.67428295249666,25.40028852750428,25.92780113220215,43481700,0.0,0.0
2012-12-28 00:00:00-05:00,25.36047466632957,25.987520443987957,25.03202274892802,25.7884578704834,56574800,0.0,0.0
2012-12-31 00:00:00-05:00,26.077098740687894,26.863391929292003,25.987520771322675,26.495128631591797,60374500,0.0,0.0
2013-01-02 00:00:00-05:00,27.311281697629056,28.04781018931421,27.29137506040479,27.868654251098633,69846400,0.0,0.0
2013-01-03 00:00:00-05:00,27.749215063789908,28.336447546381564,27.460576430774413,27.639732360839844,63140600,0.0,0.0
2013-01-04 00:00:00-05:00,27.87860968577698,28.794294185180778,27.699453733962958,28.625091552734375,72715400,0.0,0.0
2013-01-07 00:00:00-05:00,28.555416816873574,29.65025713778261,28.515603544141708,29.281991958618164,83781800,0.0,0.0
2013-01-08 00:00:00-05:00,29.371571103368503,29.46114907221115,28.724620582706045,28.923681259155273,45871300,0.0,0.0
2013-01-09 00:00:00-05:00,29.530820172868523,30.456457911400317,29.35166423658477,30.446504592895508,104787700,0.0,0.0
2013-01-10 00:00:00-05:00,30.456458229651037,31.302471327386066,30.137959627774656,31.153173446655273,95316400,0.0,0.0
2013-01-11 00:00:00-05:00,31.133268604880467,31.81007718242885,30.95411266731712,31.571203231811523,89598000,0.0,0.0
2013-01-14 00:00:00-05:00,31.92951951532678,32.05890697178041,30.47636716183698,30.804819107055664,98892800,0.0,0.0
2013-01-15 00:00:00-05:00,30.496271025314087,31.561251486814584,29.739835861444227,29.958805084228516,173242600,0.0,0.0
2013-01-16 00:00:00-05:00,30.068288101857817,30.207632671878187,29.391479483708025,29.709978103637695,75332700,0.0,0.0
2013-01-17 00:00:00-05:00,29.938899154796175,30.27730441765397,29.8891344566589,29.99861717224121,40256700,0.0,0.0
2013-01-18 00:00:00-05:00,30.16781884870461,30.2972100972081,29.132698352684095,29.5208683013916,49631500,0.0,0.0
2013-01-22 00:00:00-05:00,29.610447249364892,30.745099074289033,29.600493930044312,30.58584976196289,55243300,0.0,0.0
2013-01-23 00:00:00-05:00,30.954113717530532,31.35223698206696,30.655519845327106,30.675426483154297,48899800,0.0,0.0
2013-01-24 00:00:00-05:00,31.123315264920443,31.342282578235526,30.665472102750755,30.934206008911133,43845100,0.0,0.0
2013-01-25 00:00:00-05:00,31.262658543883653,31.780219729261,30.98397131366475,31.39204978942871,54363600,0.0,0.0
2013-01-28 00:00:00-05:00,31.73045356362363,32.35749746707604,31.660782229729083,32.31768798828125,59682500,0.0,0.0
2013-01-29 00:00:00-05:00,31.849891976796137,31.919563311751137,30.565942295248824,30.64556884765625,72976500,0.0,0.0
2013-01-30 00:00:00-05:00,30.83467378126258,31.34228162239573,30.73514249700878,31.093454360961914,87682100,0.0,0.0
2013-01-31 00:00:00-05:00,29.013259295188803,31.32237605647704,28.605182724361214,30.834674835205078,190744900,0.0,0.0
2013-02-01 00:00:00-05:00,30.864534310582606,30.874487629033396,29.491006738795836,29.590538024902344,85856700,0.0,0.0
2013-02-04 00:00:00-05:00,28.92368239912296,29.063026966370952,27.878608585971197,27.978139877319336,92362200,0.0,0.0
2013-02-05 00:00:00-05:00,28.1274329764521,28.824148147533435,27.90846567669533,28.50564956665039,47948200,0.0,0.0
2013-02-06 00:00:00-05:00,28.605185310273583,29.15260649266683,28.525560652631132,28.91373062133789,38375900,0.0,0.0
2013-02-07 00:00:00-05:00,28.973449109174567,29.013260486831193,28.13738929596901,28.515605926513672,34540100,0.0,0.0
2013-02-08 00:00:00-05:00,28.75447807703823,29.033165296692125,28.376261470309213,28.416072845458984,37708800,0.0,0.0
2013-02-11 00:00:00-05:00,28.475792321509783,28.54546365076038,27.908466470867694,28.12743377685547,37361800,0.0,0.0
2013-02-12 00:00:00-05:00,27.540201529437415,28.02790273683762,26.972875673857605,27.241609573364258,93498700,0.0,0.0
2013-02-13 00:00:00-05:00,27.23165827045813,28.18715411932961,27.181891675161804,27.779077529907227,50164000,0.0,0.0
2013-02-14 00:00:00-05:00,27.8885603190582,28.49569755479407,27.878607000649236,28.366308212280273,35615800,0.0,0.0
2013-02-15 00:00:00-05:00,28.38621543805553,28.61513607100725,27.958232229597108,28.187152862548828,33109300,0.0,0.0
2013-02-19 00:00:00-05:00,28.097573462218826,28.943586517427246,27.988090759828076,28.79429054260254,49396400,0.0,0.0
2013-02-20 00:00:00-05:00,28.784339298236407,28.913728646165875,28.19710677633811,28.326496124267578,42098200,0.0,0.0
2013-02-21 00:00:00-05:00,28.14734194926773,28.41607396269825,27.022641606445706,27.15203285217285,49642300,0.0,0.0
2013-02-22 00:00:00-05:00,27.490438269162507,27.500389689602482,26.69418984746078,27.002735137939453,36350200,0.0,0.0
2013-02-25 00:00:00-05:00,27.03259569571737,27.510343620323503,27.022642376654552,27.142080307006836,34652000,0.0,0.0
2013-02-26 00:00:00-05:00,27.231658512003783,27.331187906676266,26.574754635477507,27.261516571044922,31611700,0.0,0.0
2013-02-27 00:00:00-05:00,27.211750192812314,27.211750192812314,26.505079764200005,26.743955612182617,44319700,0.0,0.0
2013-02-28 00:00:00-05:00,26.714096725168062,27.171938005579023,26.216442169033634,27.122173309326172,83027800,0.0,0.0
2013-03-01 00:00:00-05:00,26.9231097451249,27.98809205105008,26.68423579470473,27.649686813354492,54064800,0.0,0.0
2013-03-04 00:00:00-05:00,27.629781003123394,27.928372975484518,27.311282393031142,27.589967727661133,32400700,0.0,0.0
2013-03-05 00:00:00-05:00,27.749217277916962,28.04781115131811,27.082360095242986,27.390907287597656,40622200,0.0,0.0
2013-03-06 00:00:00-05:00,27.968188146995743,27.998046207215147,27.22170626708519,27.321237564086914,33532600,0.0,0.0
2013-03-07 00:00:00-05:00,27.44067002652675,28.545463672339473,27.34113874249294,28.445932388305664,74540200,0.0,0.0
2013-03-08 00:00:00-05:00,28.29663866579286,28.33645004353727,27.599921520451463,27.828842163085938,44198900,0.0,0.0
2013-03-11 00:00:00-04:00,27.8786081649001,28.50565206364016,27.69945222285967,28.007997512817383,35642100,0.0,0.0
2013-03-12 00:00:00-04:00,27.968185352062108,28.187152664862655,27.470530815186983,27.699451446533203,27569600,0.0,0.0
2013-03-13 00:00:00-04:00,27.49043833303836,27.520296391230584,26.793721199730665,26.952970504760742,39619500,0.0,0.0
2013-03-14 00:00:00-04:00,26.97287642995641,27.30132835020453,26.704142522916655,26.913158416748047,27646400,0.0,0.0
2013-03-15 00:00:00-04:00,26.903204775814608,26.933062832860347,26.43540829914984,26.524986267089844,31597400,0.0,0.0
2013-03-18 00:00:00-04:00,26.24630188576405,26.66433178502951,25.65906936302444,26.365737915039062,26653700,0.0,0.0
2013-03-19 00:00:00-04:00,26.40555226064746,26.773815580639944,26.087051740068148,26.425457000732422,25254200,0.0,0.0
2013-03-20 00:00:00-04:00,26.554848341314145,26.564801660590685,25.659070488842545,25.73869514465332,44006500,0.0,0.0
2013-03-21 00:00:00-04:00,25.539628515355805,25.98751831993269,25.44009723673858,25.619253158569336,24336100,0.0,0.0
2013-03-22 00:00:00-04:00,25.678971941016723,25.88798782225824,25.509769331783613,25.60930061340332,18456300,0.0,0.0
2013-03-25 00:00:00-04:00,25.629209876438264,25.67897457314842,24.962352689154102,25.012117385864258,39199000,0.0,0.0
2013-03-26 00:00:00-04:00,24.962352213865945,25.36047547517133,24.91258751810332,25.09174156188965,26957200,0.0,0.0
2013-03-27 00:00:00-04:00,24.882728033433647,26.156724392169988,24.604040796034656,25.967615127563477,52297400,0.0,0.0
2013-03-28 00:00:00-04:00,25.967614582910688,26.047239235011542,25.400288699391908,25.460006713867188,28585700,0.0,0.0
2013-04-01 00:00:00-04:00,25.5097714722582,25.768552066822686,25.161414804961254,25.410242080688477,22249300,0.0,0.0
2013-04-02 00:00:00-04:00,25.649115006157732,25.997473557847687,25.18131853162499,25.300756454467773,35153300,0.0,0.0
2013-04-03 00:00:00-04:00,25.70883546483542,26.266208061538194,25.57944610964429,26.12686538696289,48195200,0.0,0.0
2013-04-04 00:00:00-04:00,26.495128112594806,27.102265350575625,25.987520262268905,26.943016052246094,82016800,0.0,0.0
2013-04-05 00:00:00-04:00,26.7340039450353,27.669593164086955,26.485176661551062,27.261516571044922,64566600,0.0,0.0
2013-04-08 00:00:00-04:00,27.06245384644257,27.072407164840985,26.505079406539572,26.724048614501953,27256000,0.0,0.0
2013-04-09 00:00:00-04:00,26.455315769949024,26.763861059022066,26.29606646601446,26.465269088745117,21311100,0.0,0.0
2013-04-10 00:00:00-04:00,26.883299349473084,27.709405836698146,26.773814739637956,27.440671920776367,45949400,0.0,0.0
2013-04-11 00:00:00-04:00,27.35109529777611,27.968187813098396,27.12217464628622,27.88856315612793,33368500,0.0,0.0
2013-04-12 00:00:00-04:00,27.868654959304905,27.868654959304905,27.112219811172743,27.271469116210938,28697400,0.0,0.0
2013-04-15 00:00:00-04:00,27.032596619818104,27.35109524710997,26.236350051588445,26.395599365234375,30275400,0.0,0.0
2013-04-16 00:00:00-04:00,26.684235640152348,26.98282950024919,26.276159073247925,26.793720245361328,27365900,0.0,0.0
2013-04-17 00:00:00-04:00,26.524985906103016,27.072407024775384,26.266205324287213,26.50507926940918,26440600,0.0,0.0
